e,f,f,g,f,n,b,n,t,w,p,w
e,f,f,n,f,n,b,n,t,w,p,w
e,x,f,n,f,n,b,h,t,w,p,w
e,f,s,w,f,n,b,n,t,w,p,w
e,x,f,n,f,n,b,n,t,w,p,w
e,x,s,n,f,n,b,n,t,w,p,w
e,f,s,g,f,n,b,n,t,w,p,w
e,x,s,w,f,n,b,n,t,w,p,w
e,f,s,w,f,n,b,h,t,w,p,w
e,f,s,g,f,n,b,h,t,w,p,w
p,x,s,w,t,p,n,p,e,w,p,w
p,x,s,w,t,p,n,p,e,w,p,w
e,f,s,w,f,n,b,p,t,w,p,w
e,x,f,w,f,n,b,n,t,w,p,w
e,x,f,w,f,n,b,p,t,w,p,w
e,x,g,e,t,n,b,u,t,g,p,w
e,f,f,g,f,n,b,k,t,w,p,w
e,x,f,n,f,n,b,h,t,w,p,w
e,f,f,w,f,n,b,n,t,w,p,w
p,f,s,n,t,p,n,w,e,w,p,w
e,b,g,y,t,a,b,w,e,w,p,w
e,f,s,n,f,n,b,h,t,w,p,w
e,f,s,g,f,n,b,p,t,w,p,w
e,x,f,n,t,n,b,p,t,g,p,w
e,x,f,g,t,n,b,n,t,w,p,w
e,x,s,w,f,n,b,h,t,w,p,w
e,f,s,n,f,n,b,n,t,w,p,w
e,x,f,w,f,n,b,k,t,w,p,w
e,f,s,n,f,n,b,n,t,w,p,w
e,f,s,w,f,n,b,k,t,w,p,w
p,x,g,n,t,p,n,p,e,w,p,w
p,f,g,n,t,p,n,n,e,w,p,w
e,x,f,n,t,n,b,p,t,w,p,w
p,f,s,n,t,p,n,w,e,w,p,w
p,x,s,w,t,p,n,w,e,w,p,w
e,x,f,n,f,n,b,p,t,w,p,w
e,f,f,w,f,n,b,h,t,w,p,w
e,x,f,g,f,n,b,n,t,w,p,w
e,f,f,w,f,n,b,n,t,w,p,w
e,f,f,g,f,n,b,k,t,w,p,w
e,x,s,g,f,n,b,p,t,w,p,w
e,f,s,g,f,n,b,k,t,w,p,w
e,f,s,n,f,n,b,h,t,w,p,w
e,f,f,n,f,n,b,n,t,w,p,w
e,x,s,n,f,n,b,n,t,w,p,w
e,x,s,n,f,n,b,k,t,w,p,w
e,f,s,w,f,n,b,p,t,w,p,w
p,f,s,w,t,p,n,p,e,w,p,w
e,x,f,n,t,n,b,u,t,g,p,w
e,f,f,g,f,n,b,k,t,w,p,w
e,x,f,n,f,n,b,h,t,w,p,w
e,f,f,g,f,n,b,n,t,w,p,w
e,f,s,g,f,n,b,n,t,w,p,w
p,f,g,w,t,p,n,k,e,w,p,w
e,x,f,n,t,n,b,n,t,g,p,w
p,f,s,w,t,p,n,k,e,w,p,w
e,f,f,w,f,n,b,h,t,w,p,w
e,f,f,n,f,n,b,h,t,w,p,w
e,f,s,n,f,n,b,k,t,w,p,w
p,f,s,w,t,p,n,n,e,w,p,w
e,x,s,n,f,n,b,k,t,w,p,w
e,x,f,n,t,n,b,w,t,g,p,w
e,f,f,w,f,n,b,p,t,w,p,w
e,x,f,w,f,n,b,k,t,w,p,w
e,f,s,g,f,n,b,n,t,w,p,w
e,x,f,n,f,n,b,n,t,w,p,w
e,x,s,w,f,n,b,n,t,w,p,w
e,x,s,g,f,n,b,h,t,w,p,w
e,f,s,w,f,n,b,p,t,w,p,w
e,f,f,g,f,n,b,p,t,w,p,w
e,x,f,w,f,n,b,n,t,w,p,w
e,x,f,g,f,n,b,p,t,w,p,w
p,x,g,n,t,p,n,k,e,w,p,w
p,x,s,w,t,p,n,w,e,w,p,w
p,f,s,w,t,p,n,w,e,w,p,w
e,x,s,w,f,n,b,n,t,w,p,w
e,x,s,g,f,n,b,p,t,w,p,w
e,f,s,n,f,n,b,h,t,w,p,w
e,x,s,g,f,n,b,n,t,w,p,w
e,x,s,g,f,n,b,p,t,w,p,w
p,f,g,w,t,p,n,n,e,w,p,w
e,f,s,n,f,n,b,h,t,w,p,w
e,f,f,g,f,n,b,h,t,w,p,w
e,x,f,n,t,n,b,n,t,g,p,w
e,x,f,g,t,n,b,w,t,p,p,w
e,f,s,n,f,n,b,h,t,w,p,w
e,x,f,g,f,n,b,k,t,w,p,w
e,f,f,g,f,n,b,n,t,w,p,w
e,x,s,n,f,n,b,k,t,w,p,w
e,f,s,w,f,n,b,k,t,w,p,w
p,f,g,n,t,p,n,w,e,w,p,w
e,x,f,n,f,n,b,p,t,w,p,w
p,f,g,n,t,p,n,n,e,w,p,w
e,x,f,g,t,n,b,n,t,w,p,w
e,x,f,g,f,n,b,h,t,w,p,w
e,x,s,g,f,n,b,h,t,w,p,w
e,x,f,g,t,n,b,u,t,p,p,w
e,f,s,w,f,n,b,k,t,w,p,w
e,f,s,w,f,n,b,p,t,w,p,w
e,x,s,n,f,n,b,n,t,w,p,w
p,f,g,w,t,p,n,k,e,w,p,w
e,f,s,n,f,n,b,k,t,w,p,w
e,x,s,g,f,n,b,n,t,w,p,w
p,x,s,n,t,p,n,n,e,w,p,w
e,x,f,w,f,n,b,p,t,w,p,w
e,x,f,n,f,n,b,p,t,w,p,w
e,x,f,n,t,n,b,u,t,p,p,w
p,f,s,w,t,p,n,p,e,w,p,w
e,f,f,n,f,n,b,h,t,w,p,w
e,x,f,w,f,n,b,n,t,w,p,w
p,f,s,w,t,p,n,w,e,w,p,w
e,f,f,n,f,n,n,p,e,w,p,w
e,f,s,w,f,n,b,n,t,w,p,w
e,f,g,y,t,a,b,n,e,w,p,w
e,x,f,w,f,n,b,h,t,w,p,w
e,f,f,n,f,n,b,h,t,w,p,w
e,x,f,n,f,n,b,n,t,w,p,w
e,x,s,g,f,n,b,k,t,w,p,w
e,x,f,w,f,n,b,k,t,w,p,w
e,x,f,n,t,n,b,n,t,w,p,w
p,x,s,w,t,p,n,n,e,w,p,w
e,x,s,n,f,n,b,k,t,w,p,w
e,x,g,y,t,a,b,p,e,w,p,w
e,x,f,n,f,n,b,h,t,w,p,w
e,x,g,y,t,a,b,k,e,w,p,w
e,x,f,w,f,n,b,p,t,w,p,w
p,f,s,n,t,p,n,n,e,w,p,w
e,x,s,n,f,n,b,p,t,w,p,w
e,f,s,n,f,n,b,p,t,w,p,w
p,f,s,w,t,p,n,w,e,w,p,w
e,x,f,n,f,n,b,h,t,w,p,w
e,x,s,g,f,n,b,h,t,w,p,w
e,x,s,w,f,n,b,n,t,w,p,w
e,f,s,w,f,n,b,k,t,w,p,w
e,f,f,n,f,n,b,p,t,w,p,w
p,f,g,n,t,p,n,k,e,w,p,w
e,f,s,w,f,n,b,p,t,w,p,w
e,f,s,g,f,n,b,p,t,w,p,w
e,x,f,g,f,n,b,h,t,w,p,w
e,x,g,n,t,n,b,p,t,w,p,w
e,f,g,e,t,n,b,p,t,p,p,w
e,x,f,g,t,n,b,u,t,p,p,w
e,x,f,g,f,n,b,p,t,w,p,w
e,f,f,n,t,n,b,n,t,w,p,w
e,x,s,w,t,a,b,n,e,w,p,w
e,x,g,y,t,a,b,g,e,w,p,w
e,f,s,n,f,n,b,k,t,w,p,w
e,x,f,n,t,n,b,p,t,g,p,w
e,x,f,n,f,n,b,h,t,w,p,w
e,f,f,n,t,n,b,p,t,g,p,w
e,f,f,g,f,n,b,n,t,w,p,w
e,f,f,w,f,n,b,n,t,w,p,w
e,x,g,n,t,n,b,n,t,p,p,w
e,x,f,g,t,n,b,u,t,w,p,w
e,x,f,g,t,n,b,u,t,w,p,w
e,x,f,e,t,n,b,w,t,w,p,w
e,f,f,w,f,n,b,h,t,w,p,w
e,x,s,g,f,n,b,n,t,w,p,w
e,f,f,w,f,n,b,p,t,w,p,w
p,f,g,n,t,p,n,k,e,w,p,w
e,f,f,w,f,n,b,p,t,w,p,w
e,x,g,g,t,n,b,w,t,p,p,w
e,x,f,n,t,n,b,w,t,w,p,w
e,x,s,w,f,n,b,h,t,w,p,w
e,x,f,n,t,n,b,p,t,p,p,w
e,x,f,n,t,n,b,n,t,w,p,w
e,x,f,e,t,n,b,w,t,g,p,w
e,x,s,w,f,n,b,h,t,w,p,w
e,x,g,n,t,n,b,w,t,p,p,w
e,x,f,g,t,n,b,w,t,w,p,w
e,x,g,e,t,n,b,w,t,g,p,w
e,x,s,w,f,n,b,p,t,w,p,w
e,x,s,w,f,n,b,n,t,w,p,w
e,f,f,e,t,n,b,n,t,g,p,w
e,f,f,g,f,n,b,k,t,w,p,w
e,x,f,e,t,n,b,p,t,w,p,w
e,x,f,e,t,n,b,p,t,g,p,w
e,x,s,w,f,n,b,n,t,w,p,w
e,x,f,w,f,n,b,k,t,w,p,w
e,x,f,n,t,n,b,u,t,g,p,w
p,f,g,w,t,p,n,n,e,w,p,w
e,x,f,n,t,n,b,w,t,g,p,w
e,x,f,w,f,n,b,h,t,w,p,w
e,x,f,n,f,n,b,n,t,w,p,w
e,x,g,n,t,n,b,w,t,g,p,w
e,f,s,g,f,n,b,k,t,w,p,w
e,x,s,g,f,n,b,p,t,w,p,w
e,x,s,w,f,n,b,h,t,w,p,w
e,f,s,w,f,n,b,h,t,w,p,w
e,f,f,n,f,n,b,k,t,w,p,w
e,x,f,n,t,n,b,w,t,p,p,w
e,f,s,w,f,n,b,n,t,w,p,w
e,x,g,g,t,n,b,u,t,g,p,w
e,x,f,g,f,n,b,h,t,w,p,w
e,f,s,n,f,n,b,h,t,w,p,w
e,f,f,n,t,n,b,p,t,w,p,w
e,f,f,g,f,n,b,p,t,w,p,w
e,x,f,g,f,n,b,h,t,w,p,w
e,f,f,n,t,n,b,w,t,w,p,w
e,x,f,n,f,n,b,p,t,w,p,w
e,f,s,g,f,n,b,p,t,w,p,w
e,b,s,w,t,a,b,k,e,w,p,w
e,f,f,g,f,n,b,k,t,w,p,w
e,x,s,n,f,n,b,k,t,w,p,w
e,x,f,w,f,n,b,h,t,w,p,w
e,x,s,g,f,n,b,k,t,w,p,w
e,f,f,n,t,n,b,n,t,p,p,w
e,f,f,w,f,n,b,k,t,w,p,w
p,f,s,w,t,p,n,k,e,w,p,w
e,x,g,g,t,n,b,w,t,g,p,w
e,x,f,g,f,n,b,p,t,w,p,w
e,x,g,e,t,n,b,u,t,p,p,w
e,x,f,g,t,n,b,u,t,w,p,w
p,x,s,w,t,p,n,p,e,w,p,w
e,x,g,n,t,n,b,w,t,p,p,w
p,f,g,n,t,p,n,w,e,w,p,w
e,x,f,g,f,n,b,h,t,w,p,w
e,f,f,n,f,n,b,k,t,w,p,w
e,f,s,n,f,n,b,p,t,w,p,w
e,f,s,n,f,n,b,k,t,w,p,w
e,f,s,w,f,n,b,h,t,w,p,w
e,f,f,n,f,n,b,h,t,w,p,w
e,x,f,n,t,n,b,p,t,w,p,w
p,f,g,w,t,p,n,n,e,w,p,w
e,x,f,g,t,n,b,u,t,p,p,w
e,x,f,e,t,n,b,p,t,g,p,w
e,x,f,w,f,n,b,h,t,w,p,w
e,x,s,w,f,n,b,p,t,w,p,w
e,x,f,g,t,n,b,n,t,w,p,w
p,f,g,w,t,p,n,n,e,w,p,w
p,f,s,n,t,p,n,n,e,w,p,w
e,x,f,g,t,n,b,p,t,p,p,w
e,x,f,g,t,n,b,p,t,w,p,w
e,x,f,n,t,n,b,w,t,g,p,w
e,f,f,n,f,n,b,p,t,w,p,w
e,x,s,n,f,n,b,k,t,w,p,w
e,x,g,e,t,n,b,u,t,w,p,w
e,x,f,n,t,n,b,w,t,g,p,w
e,f,f,w,f,n,b,h,t,w,p,w
p,f,s,n,t,p,n,w,e,w,p,w
e,x,f,n,f,n,b,n,t,w,p,w
e,f,f,n,f,n,b,k,t,w,p,w
e,f,s,g,f,n,b,p,t,w,p,w
e,f,s,y,t,a,n,n,t,w,p,w
e,f,f,n,f,n,b,p,t,w,p,w
e,x,g,g,t,n,b,n,t,p,p,w
e,x,f,n,f,n,b,k,t,w,p,w
e,x,f,n,t,n,b,n,t,p,p,w
e,x,f,n,t,n,b,n,t,p,p,w
e,f,s,n,f,n,b,h,t,w,p,w
e,f,g,n,t,n,b,p,t,g,p,w
e,x,s,g,f,n,b,p,t,w,p,w
e,x,f,g,f,n,b,p,t,w,p,w
e,x,g,e,t,n,b,w,t,p,p,w
e,f,f,n,t,n,b,n,t,w,p,w
e,f,s,n,f,n,b,n,t,w,p,w
e,x,g,y,t,a,b,p,e,w,p,w
e,x,f,n,f,n,b,h,t,w,p,w
e,f,f,g,t,n,b,n,t,p,p,w
e,x,g,w,t,a,b,k,e,w,p,w
e,f,s,w,f,n,b,p,t,w,p,w
e,f,f,w,f,n,b,k,t,w,p,w
e,x,f,n,t,n,b,p,t,g,p,w
e,x,s,w,t,a,b,n,e,w,p,w
p,f,g,n,t,p,n,n,e,w,p,w
e,x,f,n,t,n,b,n,t,w,p,w
e,x,g,n,t,n,b,u,t,w,p,w
p,f,s,n,t,p,n,n,e,w,p,w
e,x,f,g,t,n,b,n,t,g,p,w
e,x,f,g,t,n,b,n,t,g,p,w
e,x,f,n,t,n,b,u,t,g,p,w
e,f,g,n,t,n,b,w,t,w,p,w
e,x,g,e,t,n,b,u,t,p,p,w
e,f,s,w,f,n,b,p,t,w,p,w
e,f,f,n,t,n,b,u,t,p,p,w
e,f,f,g,f,n,b,n,t,w,p,w
e,x,f,g,t,n,b,p,t,w,p,w
p,f,g,n,t,p,n,p,e,w,p,w
e,x,s,w,f,n,b,k,t,w,p,w
e,x,s,w,f,n,b,h,t,w,p,w
e,x,g,g,t,n,b,p,t,w,p,w
e,x,f,g,f,n,b,p,t,w,p,w
e,x,s,n,f,n,b,k,t,w,p,w
e,f,f,g,t,n,b,p,t,w,p,w
e,x,f,e,t,n,b,p,t,g,p,w
e,x,f,e,t,n,b,u,t,g,p,w
e,x,g,e,t,n,b,u,t,p,p,w
e,f,f,g,t,n,b,p,t,w,p,w
e,x,g,e,t,n,b,u,t,p,p,w
e,x,f,e,t,n,b,n,t,g,p,w
e,x,f,n,t,n,b,p,t,g,p,w
e,x,g,g,t,n,b,n,t,p,p,w
e,x,g,g,t,n,b,u,t,w,p,w
e,f,g,e,t,n,b,n,t,w,p,w
e,x,f,n,t,n,b,u,t,p,p,w
e,x,g,e,t,n,b,u,t,g,p,w
e,x,g,g,t,n,b,n,t,p,p,w
p,f,s,w,t,p,n,p,e,w,p,w
e,x,f,w,f,n,b,h,t,w,p,w
e,f,f,n,t,n,b,n,t,w,p,w
e,x,g,g,t,n,b,u,t,w,p,w
e,x,f,e,t,n,b,u,t,p,p,w
e,x,f,g,t,n,b,w,t,g,p,w
e,x,g,e,t,n,b,u,t,g,p,w
e,x,g,e,t,n,b,n,t,w,p,w
e,f,g,n,t,n,b,n,t,w,p,w
p,f,s,n,t,p,n,n,e,w,p,w
p,x,s,w,t,p,n,w,e,w,p,w
e,f,f,n,t,n,b,p,t,g,p,w
e,f,f,e,t,n,b,p,t,g,p,w
e,x,f,g,t,n,b,p,t,p,p,w
e,f,f,n,t,n,b,u,t,g,p,w
e,x,f,e,t,n,b,u,t,g,p,w
e,x,f,e,t,n,b,p,t,w,p,w
e,x,g,n,t,n,b,u,t,p,p,w
e,x,f,e,t,n,b,n,t,p,p,w
e,x,f,g,t,n,b,p,t,g,p,w
e,x,g,e,t,n,b,p,t,g,p,w
e,x,f,g,t,n,b,n,t,g,p,w
e,x,g,g,t,n,b,n,t,w,p,w
e,f,f,n,t,n,b,p,t,p,p,w
e,x,g,e,t,n,b,p,t,w,p,w
e,x,g,g,t,n,b,u,t,w,p,w
e,x,g,n,t,n,b,u,t,p,p,w
e,x,g,e,t,n,b,w,t,p,p,w
e,f,g,n,t,n,b,p,t,g,p,w
e,x,f,e,t,n,b,n,t,w,p,w
e,x,f,g,t,n,b,u,t,w,p,w
e,x,f,g,t,n,b,w,t,g,p,w
e,x,g,e,t,n,b,u,t,g,p,w
e,x,g,e,t,n,b,n,t,w,p,w
e,x,f,g,t,n,b,u,t,p,p,w
e,f,f,g,t,n,b,p,t,p,p,w
e,x,f,n,t,n,b,w,t,w,p,w
e,f,f,g,t,n,b,p,t,g,p,w
e,x,f,e,t,n,b,u,t,w,p,w
e,x,f,n,t,n,b,w,t,p,p,w
e,x,g,g,t,n,b,w,t,p,p,w
e,x,g,n,t,n,b,p,t,p,p,w
e,x,g,e,t,n,b,p,t,p,p,w
e,x,g,n,t,n,b,w,t,g,p,w
e,f,f,n,t,n,b,p,t,w,p,w
e,x,g,n,t,n,b,w,t,w,p,w
e,f,f,g,t,n,b,p,t,p,p,w
e,x,g,e,t,n,b,u,t,g,p,w
e,x,f,e,t,n,b,p,t,p,p,w
e,x,f,w,f,n,b,k,t,w,p,w
e,x,f,e,t,n,b,p,t,w,p,w
e,x,f,e,t,n,b,w,t,p,p,w
e,f,g,e,t,n,b,p,t,g,p,w
e,x,g,e,t,n,b,p,t,w,p,w
e,f,f,g,f,n,b,h,t,w,p,w
e,x,f,e,t,n,b,p,t,w,p,w
p,f,s,w,t,p,n,w,e,w,p,w
e,x,f,e,t,n,b,n,t,w,p,w
e,x,f,g,t,n,b,n,t,w,p,w
e,x,f,g,f,n,b,n,t,w,p,w
e,f,f,e,t,n,b,n,t,w,p,w
e,f,f,n,t,n,b,w,t,p,p,w
e,f,f,g,t,n,b,p,t,w,p,w
e,f,f,g,t,n,b,p,t,p,p,w
e,x,f,g,t,n,b,w,t,g,p,w
e,x,g,n,t,n,b,n,t,p,p,w
e,x,f,n,t,n,b,w,t,p,p,w
e,x,g,e,t,n,b,w,t,p,p,w
e,x,g,n,t,n,b,n,t,w,p,w
e,x,g,n,t,n,b,p,t,g,p,w
e,x,f,g,t,n,b,p,t,g,p,w
e,f,f,n,f,n,b,n,t,w,p,w
e,x,g,e,t,n,b,u,t,w,p,w
e,x,g,n,t,n,b,u,t,p,p,w
e,x,f,n,t,n,b,w,t,p,p,w
e,f,f,g,t,n,b,w,t,w,p,w
e,x,g,n,t,n,b,u,t,g,p,w
e,f,f,g,t,n,b,n,t,g,p,w
p,x,s,p,f,c,n,n,e,w,p,w
e,f,f,n,t,n,b,p,t,g,p,w
e,x,g,n,t,n,b,u,t,g,p,w
e,x,g,e,t,n,b,n,t,g,p,w
e,x,g,e,t,n,b,p,t,g,p,w
e,f,s,w,f,n,b,n,t,w,p,w
e,x,f,n,f,n,b,p,t,w,p,w
e,x,g,g,t,n,b,p,t,p,p,w
e,x,g,n,t,n,b,u,t,p,p,w
e,x,f,g,t,n,b,w,t,w,p,w
e,x,g,g,t,n,b,n,t,p,p,w
e,x,f,e,t,n,b,p,t,w,p,w
e,x,f,n,t,n,b,w,t,w,p,w
e,f,f,n,t,n,b,n,t,g,p,w
e,x,g,g,t,n,b,u,t,p,p,w
e,f,g,n,t,n,b,w,t,g,p,w
e,f,g,n,t,n,b,w,t,p,p,w
e,f,f,n,t,n,b,n,t,w,p,w
e,x,g,e,t,n,b,w,t,p,p,w
e,x,f,g,t,n,b,w,t,p,p,w
e,x,f,n,t,n,b,u,t,p,p,w
e,f,g,g,t,n,b,u,t,p,p,w
e,x,g,e,t,n,b,w,t,w,p,w
e,x,g,n,t,n,b,w,t,p,p,w
e,x,g,e,t,n,b,u,t,g,p,w
e,x,f,g,t,n,b,w,t,g,p,w
e,f,f,e,t,n,b,u,t,p,p,w
e,x,g,e,t,n,b,n,t,p,p,w
e,x,g,g,t,n,b,u,t,p,p,w
e,f,f,n,t,n,b,w,t,w,p,w
e,x,g,g,t,n,b,u,t,p,p,w
e,f,g,g,t,n,b,w,t,g,p,w
e,f,f,n,t,n,b,u,t,w,p,w
p,f,g,w,t,p,n,w,e,w,p,w
e,f,f,n,t,n,b,w,t,w,p,w
e,x,f,e,t,n,b,n,t,g,p,w
e,x,g,n,t,n,b,p,t,g,p,w
e,x,g,n,t,n,b,n,t,g,p,w
e,f,f,n,t,n,b,p,t,w,p,w
e,x,g,n,t,n,b,n,t,p,p,w
e,f,f,n,t,n,b,p,t,g,p,w
e,f,s,w,f,n,b,k,t,w,p,w
e,x,f,g,t,n,b,w,t,g,p,w
e,x,f,e,t,n,b,p,t,g,p,w
e,x,f,n,t,n,b,u,t,p,p,w
p,f,s,w,t,p,n,w,e,w,p,w
e,f,s,w,f,n,b,k,t,w,p,w
e,x,f,g,t,n,b,p,t,g,p,w
e,x,f,e,t,n,b,n,t,g,p,w
e,f,f,n,t,n,b,u,t,g,p,w
p,x,f,g,f,f,b,h,e,n,p,w
e,x,f,n,f,n,b,h,t,w,p,w
e,x,g,g,t,n,b,p,t,p,p,w
e,x,f,n,t,n,b,p,t,p,p,w
e,x,g,g,t,n,b,w,t,p,p,w
e,f,f,n,t,n,b,u,t,w,p,w
e,f,f,g,t,n,b,n,t,p,p,w
e,x,f,e,t,n,b,n,t,w,p,w
e,f,f,g,t,n,b,n,t,w,p,w
e,f,g,e,t,n,b,w,t,p,p,w
e,x,g,n,t,n,b,w,t,w,p,w
e,x,f,e,t,n,b,w,t,w,p,w
e,f,f,g,t,n,b,n,t,g,p,w
e,f,f,n,t,n,b,p,t,p,p,w
e,x,g,g,t,n,b,n,t,p,p,w
e,x,g,n,t,n,b,p,t,p,p,w
e,x,g,n,t,n,b,u,t,w,p,w
e,f,f,n,t,n,b,p,t,g,p,w
e,x,f,n,t,n,b,p,t,w,p,w
e,f,f,g,t,n,b,n,t,p,p,w
e,f,f,n,t,n,b,p,t,g,p,w
e,x,f,e,t,n,b,u,t,p,p,w
e,x,f,n,t,n,b,w,t,p,p,w
e,x,g,e,t,n,b,n,t,g,p,w
e,x,f,g,t,n,b,n,t,w,p,w
e,x,f,g,t,n,b,u,t,g,p,w
e,x,f,e,t,n,b,u,t,g,p,w
e,f,g,e,t,n,b,u,t,w,p,w
e,x,g,g,t,n,b,w,t,p,p,w
p,x,f,g,f,f,b,h,e,b,p,w
e,x,g,e,t,n,b,p,t,p,p,w
e,f,f,n,t,n,b,p,t,w,p,w
e,f,f,g,t,n,b,n,t,w,p,w
e,x,g,g,t,n,b,w,t,p,p,w
e,x,g,g,t,n,b,n,t,w,p,w
e,f,f,n,t,n,b,p,t,p,p,w
e,x,f,g,t,n,b,p,t,w,p,w
e,x,g,e,t,n,b,w,t,p,p,w
e,f,f,g,t,n,b,p,t,w,p,w
e,x,g,g,t,n,b,u,t,p,p,w
e,x,f,g,t,n,b,p,t,g,p,w
e,x,g,e,t,n,b,p,t,w,p,w
e,x,g,g,t,n,b,w,t,p,p,w
e,x,f,g,t,n,b,p,t,g,p,w
e,x,g,g,t,n,b,w,t,w,p,w
e,x,g,e,t,n,b,n,t,p,p,w
e,x,g,g,t,n,b,u,t,g,p,w
e,x,s,g,f,n,b,n,t,w,p,w
e,x,f,e,t,n,b,n,t,g,p,w
e,x,g,n,t,n,b,w,t,p,p,w
e,x,g,n,t,n,b,p,t,w,p,w
e,x,s,w,f,n,b,k,t,w,p,w
e,x,g,g,t,n,b,n,t,p,p,w
e,x,f,e,t,n,b,n,t,w,p,w
e,x,g,g,t,n,b,w,t,p,p,w
p,f,g,w,t,p,n,p,e,w,p,w
e,x,f,e,t,n,b,w,t,w,p,w
e,x,g,g,t,n,b,p,t,g,p,w
e,x,f,n,f,n,b,k,t,w,p,w
e,f,f,n,t,n,b,n,t,g,p,w
e,x,g,e,t,n,b,u,t,p,p,w
e,f,f,n,t,n,b,w,t,p,p,w
e,f,f,n,t,n,b,w,t,g,p,w
e,x,g,e,t,n,b,w,t,p,p,w
e,f,f,n,t,n,b,u,t,p,p,w
e,f,f,n,t,n,b,u,t,w,p,w
e,x,f,e,t,n,b,w,t,p,p,w
e,x,g,g,t,n,b,u,t,p,p,w
e,f,f,n,t,n,b,n,t,g,p,w
e,x,g,n,t,n,b,n,t,w,p,w
e,x,g,n,t,n,b,n,t,w,p,w
e,x,g,n,t,n,b,w,t,w,p,w
e,f,f,n,t,n,b,p,t,w,p,w
e,x,g,e,t,n,b,w,t,p,p,w
p,x,f,g,f,f,b,g,e,b,p,w
e,x,g,e,t,n,b,u,t,g,p,w
e,x,g,e,t,n,b,n,t,w,p,w
p,x,f,g,f,f,b,h,e,n,p,w
e,x,f,g,t,n,b,u,t,w,p,w
e,x,f,g,t,n,b,u,t,p,p,w
e,x,g,g,t,n,b,n,t,g,p,w
e,x,f,g,t,n,b,w,t,p,p,w
e,x,f,n,t,n,b,w,t,w,p,w
e,f,f,n,t,n,b,p,t,g,p,w
e,f,f,g,t,n,b,n,t,g,p,w
e,x,g,n,t,n,b,u,t,p,p,w
e,f,f,n,t,n,b,u,t,g,p,w
e,x,g,n,t,n,b,u,t,g,p,w
e,f,f,n,t,n,b,u,t,p,p,w
e,x,g,n,t,n,b,n,t,g,p,w
e,x,f,e,t,n,b,w,t,p,p,w
e,x,g,e,t,n,b,n,t,p,p,w
e,f,g,e,t,n,b,w,t,w,p,w
p,x,f,g,f,f,b,p,e,p,p,w
e,x,g,n,t,n,b,p,t,p,p,w
e,x,g,n,t,n,b,n,t,w,p,w
e,x,g,n,t,n,b,n,t,g,p,w
e,x,g,e,t,n,b,n,t,p,p,w
e,x,g,g,t,n,b,p,t,g,p,w
e,f,f,n,t,n,b,n,t,p,p,w
e,x,g,g,t,n,b,p,t,p,p,w
e,x,f,e,t,n,b,u,t,g,p,w
e,f,f,n,t,n,b,p,t,g,p,w
e,x,g,n,t,n,b,n,t,w,p,w
e,f,f,n,t,n,b,w,t,p,p,w
e,x,f,g,t,n,b,n,t,w,p,w
e,x,f,g,t,n,b,n,t,g,p,w
e,x,g,g,t,n,b,w,t,w,p,w
e,f,f,g,t,n,b,n,t,g,p,w
e,x,f,e,t,n,b,w,t,w,p,w
p,x,f,g,f,f,b,g,e,n,p,w
e,f,f,n,t,n,b,n,t,g,p,w
e,x,f,e,t,n,b,n,t,g,p,w
e,f,g,g,t,n,b,w,t,w,p,w
e,x,f,g,t,n,b,n,t,g,p,w
e,x,g,n,t,n,b,w,t,p,p,w
e,x,g,g,t,n,b,u,t,w,p,w
e,x,g,e,t,n,b,p,t,g,p,w
e,x,g,e,t,n,b,n,t,p,p,w
e,f,f,n,t,n,b,u,t,g,p,w
e,x,f,g,t,n,b,w,t,g,p,w
p,x,f,g,f,c,n,g,e,w,p,w
e,x,f,n,t,n,b,w,t,g,p,w
e,f,f,n,t,n,b,w,t,w,p,w
e,f,g,g,t,n,b,w,t,g,p,w
e,f,g,e,t,n,b,p,t,g,p,w
e,x,f,g,t,n,b,n,t,g,p,w
e,x,g,n,t,n,b,p,t,g,p,w
e,x,g,e,t,n,b,p,t,w,p,w
e,f,g,n,t,n,b,u,t,g,p,w
e,x,f,g,t,n,b,u,t,w,p,w
e,f,f,w,f,n,b,h,t,w,p,w
e,x,f,g,t,n,b,u,t,g,p,w
e,x,f,e,t,n,b,w,t,g,p,w
e,f,g,n,t,n,b,w,t,w,p,w
e,f,f,n,t,n,b,w,t,w,p,w
e,x,g,e,t,n,b,p,t,g,p,w
e,x,f,e,t,n,b,w,t,w,p,w
e,x,f,e,t,n,b,p,t,g,p,w
e,x,f,g,t,n,b,n,t,p,p,w
e,x,g,g,t,n,b,u,t,g,p,w
e,x,f,e,t,n,b,n,t,g,p,w
e,x,f,g,t,n,b,u,t,p,p,w
e,f,f,n,t,n,b,n,t,w,p,w
e,f,f,n,t,n,b,w,t,p,p,w
e,f,f,n,t,n,b,u,t,p,p,w
e,x,f,e,t,n,b,u,t,p,p,w
e,f,f,g,t,n,b,n,t,p,p,w
e,x,g,n,t,n,b,n,t,p,p,w
p,x,f,p,f,c,n,p,e,w,p,w
e,x,f,n,t,n,b,w,t,w,p,w
e,f,f,n,t,n,b,n,t,p,p,w
e,x,g,g,t,n,b,w,t,w,p,w
e,x,g,g,t,n,b,w,t,g,p,w
e,x,g,n,t,n,b,p,t,w,p,w
e,x,f,e,t,n,b,n,t,g,p,w
p,x,f,g,f,f,b,h,e,p,p,w
e,x,f,g,t,n,b,u,t,g,p,w
